name,lat,lng
Purple loosestrife,44.1898,-76.4594
Purple loosestrife,44.1896,-76.4595
Purple loosestrife,44.2396,-76.5968
Purple loosestrife,44.1787,-76.5008
Purple loosestrife,44.1787,-76.5009
Purple loosestrife,44.4748,-76.4285
Purple loosestrife,44.562,-76.1869
Purple loosestrife,44.5515,-76.1997
Purple loosestrife,44.6238,-76.8758
Purple loosestrife,44.6238,-76.876
Purple loosestrife,44.6237,-76.8764
Purple loosestrife,44.479,-76.4268
Purple loosestrife,44.479,-76.4268
Purple loosestrife,44.479,-76.4268
Purple loosestrife,44.479,-76.4268
Purple loosestrife,44.4728,-76.4301
Purple loosestrife,44.4728,-76.4301
Purple loosestrife,44.4728,-76.4301
Purple loosestrife,44.4728,-76.4301
Purple loosestrife,44.5608,-76.1835
Purple loosestrife,44.5608,-76.1835
Purple loosestrife,44.5586,-76.1851
Purple loosestrife,44.5586,-76.1851
Purple loosestrife,45.173,-76.2511
Purple loosestrife,45.1717,-76.2515
Purple loosestrife,45.1686,-76.2521
Purple loosestrife,45.1683,-76.2536
Purple loosestrife,45.168,-76.2524
Purple loosestrife,44.5591,-76.1849
Purple loosestrife,44.5591,-76.1849
Purple loosestrife,44.5586,-76.1851
Purple loosestrife,44.5586,-76.1851
Purple loosestrife,44.5585,-76.1852
Purple loosestrife,44.5585,-76.1852
Purple loosestrife,44.5575,-76.1854
Purple loosestrife,44.5575,-76.1854
Purple loosestrife,44.5554,-76.1954
Purple loosestrife,44.5554,-76.1954
Purple loosestrife,44.482,-76.1412
Purple loosestrife,44.482,-76.1412
Purple loosestrife,44.482,-76.1412
Purple loosestrife,44.482,-76.1412
Purple loosestrife,44.4726,-76.142
Purple loosestrife,44.4726,-76.142
Purple loosestrife,44.4726,-76.142
Purple loosestrife,44.4726,-76.142
Purple loosestrife,44.4723,-76.1419
Purple loosestrife,44.4723,-76.1419
Purple loosestrife,44.4723,-76.1419
Purple loosestrife,44.4723,-76.1419
Purple loosestrife,44.4702,-76.3823
Purple loosestrife,44.4596,-76.3798
Purple loosestrife,44.4595,-76.3799
Purple loosestrife,44.6984,-75.748
Purple loosestrife,44.4938,-76.4261
Purple loosestrife,45.1745,-76.2629
Purple loosestrife,44.4588,-76.3807
Purple loosestrife,44.5349,-76.58
Purple loosestrife,44.5549,-76.188
Purple loosestrife,44.4558,-76.4573
Purple loosestrife,44.4548,-76.4558
Purple loosestrife,44.478,-76.364
Purple loosestrife,44.5323,-76.5799
Purple loosestrife,44.5322,-76.5734
Purple loosestrife,44.4801,-76.3607
Purple loosestrife,44.5296,-76.5814
Purple loosestrife,44.4901,-76.3515
Purple loosestrife,44.464,-76.4294
Purple loosestrife,44.4797,-76.4277
Purple loosestrife,44.8191,-80.2214
Purple loosestrife,45.1277,-79.5075
Purple loosestrife,49.7497,-94.6282
Purple loosestrife,48.3821,-89.4427
Purple loosestrife,48.4017,-89.2703
Purple loosestrife,48.3997,-89.2641
Purple loosestrife,45.1152,-76.3955
Purple loosestrife,43.4699,-80.5446
Purple loosestrife,48.3981,-89.7729
Purple loosestrife,46.5326,-84.3842
Purple loosestrife,47.9663,-80.643
Purple loosestrife,42.9381,-81.3009
Purple loosestrife,48.5669,-80.4858
Purple loosestrife,48.1031,-80.2041
Purple loosestrife,44.2108,-77.7732
Purple loosestrife,44.6407,-78.811
Purple loosestrife,48.3462,-89.3598
Purple loosestrife,48.3466,-89.3635
Purple loosestrife,48.3533,-89.3612
Purple loosestrife,44.995,-76.23
Purple loosestrife,44.9504,-75.7557
Purple loosestrife,48.6635,-93.7771
Purple loosestrife,44.3076,-79.5615
Purple loosestrife,49.5514,-82.9513
Purple loosestrife,44.4558,-76.4573
Purple loosestrife,44.4548,-76.4558
Purple loosestrife,45.1696,-75.8775
Purple loosestrife,45.1703,-75.8777
Purple loosestrife,45.1701,-75.8785
Purple loosestrife,45.1735,-75.8822
Purple loosestrife,44.723,-76.145
Purple loosestrife,44.7229,-76.1447
Purple loosestrife,44.7229,-76.1445
Purple loosestrife,44.7229,-76.1444
Purple loosestrife,44.7229,-76.1442
Purple loosestrife,44.7228,-76.1434
Purple loosestrife,44.7228,-76.1433
Purple loosestrife,44.7228,-76.1433
Purple loosestrife,44.7227,-76.1433
Purple loosestrife,44.7226,-76.1432
Purple loosestrife,44.7227,-76.143
Purple loosestrife,44.7216,-76.1422
Purple loosestrife,44.7225,-76.1448
Purple loosestrife,44.7224,-76.1432
Purple loosestrife,44.7127,-75.7277
Purple loosestrife,44.712,-75.7284
Purple loosestrife,44.7119,-75.7283
Purple loosestrife,44.7119,-75.7285
Purple loosestrife,45.1742,-76.261
Purple loosestrife,45.1755,-76.2539
Purple loosestrife,45.174,-76.2546
Purple loosestrife,45.1733,-76.2511
Purple loosestrife,45.1739,-76.2612
Purple loosestrife,45.1736,-76.2504
Purple loosestrife,45.1718,-76.2515
Purple loosestrife,45.1745,-76.2547
Purple loosestrife,45.1753,-76.2549
Purple loosestrife,45.1762,-76.2565
Purple loosestrife,45.1764,-76.2575
Purple loosestrife,45.1743,-76.2611
Purple loosestrife,44.5322,-76.5734
Purple loosestrife,44.5323,-76.5799
Purple loosestrife,44.5297,-76.5815
Purple loosestrife,44.5296,-76.5814
Purple loosestrife,44.5287,-76.5818
Purple loosestrife,44.4797,-76.4277
Purple loosestrife,44.464,-76.4294
Purple loosestrife,44.4901,-76.3515
Purple loosestrife,44.4801,-76.3607
Purple loosestrife,44.479,-76.3689
Purple loosestrife,43.5481,-80.5937
Purple loosestrife,48.6183,-80.8807
Purple loosestrife,44.2614,-78.4064
Purple loosestrife,44.2745,-78.3163
Purple loosestrife,44.2934,-78.5849
Purple loosestrife,45.2149,-75.1566
Purple loosestrife,43.9245,-78.7435
Purple loosestrife,43.8734,-79.3169
Purple loosestrife,44.749,-79.7812
Purple loosestrife,47.6647,-80.2204
Purple loosestrife,47.5372,-79.8134
Purple loosestrife,48.1286,-80.0729
Purple loosestrife,45.4553,-74.9414
Purple loosestrife,44.9489,-75.057
Purple loosestrife,45.3453,-80.0468
Purple loosestrife,44.4712,-80.099
Purple loosestrife,44.4703,-80.1031
Purple loosestrife,44.2726,-80.1912
Purple loosestrife,45.029,-75.1827
Purple loosestrife,44.519,-80.0212
Purple loosestrife,45.0034,-75.3706
Purple loosestrife,44.9244,-75.1357
Purple loosestrife,47.7301,-80.3309
Purple loosestrife,47.7183,-80.3164
Purple loosestrife,45.0459,-75.0885
Purple loosestrife,45.0472,-75.1076
Purple loosestrife,45.0848,-75.0474
Purple loosestrife,44.7883,-79.7135
Purple loosestrife,48.1022,-80.2004
Purple loosestrife,43.2234,-81.9394
Purple loosestrife,43.8914,-77.0439
Purple loosestrife,41.9483,-82.5178
Purple loosestrife,42.916,-82.1678
Purple loosestrife,44.3776,-77.3113
Purple loosestrife,44.4266,-77.2172
Purple loosestrife,42.2692,-83.0894
Purple loosestrife,44.5988,-76.8742
Purple loosestrife,42.9164,-82.1715
Purple loosestrife,42.8861,-79.3056
Purple loosestrife,48.4869,-85.1387
Purple loosestrife,47.4537,-84.7586
Purple loosestrife,46.5589,-84.1885
Purple loosestrife,46.5103,-84.0499
Purple loosestrife,46.4234,-84.0678
Purple loosestrife,46.3421,-83.9341
Purple loosestrife,46.2873,-83.7002
Purple loosestrife,44.831,-79.8737
Purple loosestrife,43.8679,-78.7994
Purple loosestrife,43.8392,-78.9653
Purple loosestrife,42.9715,-79.6452
Purple loosestrife,43.0423,-79.1141
Purple loosestrife,43.8626,-77.1661
Purple loosestrife,42.9586,-79.1709
Purple loosestrife,42.8876,-79.2787
Purple loosestrife,42.9294,-79.255
Purple loosestrife,43.1277,-79.3089
Purple loosestrife,42.2601,-81.8956
Purple loosestrife,42.8926,-78.9223
Purple loosestrife,42.8766,-79.1645
Purple loosestrife,42.873,-79.0367
Purple loosestrife,42.8696,-79.1845
Purple loosestrife,43.1258,-79.0825
Purple loosestrife,43.0489,-79.1148
Purple loosestrife,42.8754,-79.3078
Purple loosestrife,43.0687,-79.0678
Purple loosestrife,42.931,-78.9438
Purple loosestrife,42.9568,-82.3665
Purple loosestrife,42.2893,-83.0367
Purple loosestrife,42.1634,-83.0955
Purple loosestrife,43.0689,-79.068
Purple loosestrife,43.0621,-79.0175
Purple loosestrife,46.2919,-81.7128
Purple loosestrife,46.2087,-82.6562
Purple loosestrife,46.2079,-82.2329
Purple loosestrife,42.7794,-82.4485
Purple loosestrife,43.0682,-79.068
Purple loosestrife,43.1352,-79.0507
Purple loosestrife,43.1226,-79.0697
Purple loosestrife,43.0688,-79.0679
Purple loosestrife,43.2451,-79.0607
Purple loosestrife,43.1227,-79.0723
Purple loosestrife,43.1204,-79.0725
Purple loosestrife,43.1184,-79.0678
Purple loosestrife,43.1351,-79.0507
Purple loosestrife,43.2438,-79.0674
Purple loosestrife,43.1355,-79.0505
Purple loosestrife,43.1218,-79.0682
Purple loosestrife,43.1204,-79.073
Purple loosestrife,43.0489,-79.1147
Purple loosestrife,42.8857,-79.2933
Purple loosestrife,43.118,-79.0671
Purple loosestrife,43.1232,-79.071
Purple loosestrife,46.2518,-83.1632
Purple loosestrife,46.2505,-83.1612
Purple loosestrife,49.0257,-85.8958
Purple loosestrife,49.455,-91.8386
Purple loosestrife,44.1067,-77.3472
Purple loosestrife,44.1617,-77.0607
Purple loosestrife,45.8054,-77.0271
Purple loosestrife,44.4981,-81.3768
Purple loosestrife,44.4021,-81.5071
Purple loosestrife,46.4216,-84.0683
Purple loosestrife,46.3421,-83.9334
Purple loosestrife,46.2087,-82.6563
Purple loosestrife,49.7856,-92.7443
Purple loosestrife,48.9993,-90.4008
Purple loosestrife,42.5466,-80.0813
Purple loosestrife,43.8709,-81.0046
Purple loosestrife,44.2015,-77.8892
Purple loosestrife,45.785,-76.9239
Purple loosestrife,46.9587,-84.6446
Purple loosestrife,50.116,-94.866
Purple loosestrife,43.1836,-82.0179
Purple loosestrife,42.0252,-82.7403
Purple loosestrife,45.0404,-77.8906
Purple loosestrife,44.8794,-78.1041
Purple loosestrife,44.87,-78.1103
Purple loosestrife,44.6239,-78.1345
Purple loosestrife,44.5787,-78.1776
Purple loosestrife,44.5667,-78.2146
Purple loosestrife,44.7542,-76.8729
Purple loosestrife,44.7436,-76.9234
Purple loosestrife,44.7303,-76.9586
Purple loosestrife,44.6641,-77.0821
Purple loosestrife,44.6254,-77.1613
Purple loosestrife,44.5869,-77.1951
Purple loosestrife,44.5577,-77.2643
Purple loosestrife,44.5438,-77.344
Purple loosestrife,44.5115,-77.4795
Purple loosestrife,44.4953,-77.5614
Purple loosestrife,44.4936,-77.6415
Purple loosestrife,44.4477,-77.7968
Purple loosestrife,44.4164,-77.9267
Purple loosestrife,44.3707,-77.9924
Purple loosestrife,44.316,-78.191
Purple loosestrife,45.3214,-75.8834
Purple loosestrife,45.2848,-75.9514
Purple loosestrife,45.2561,-75.9712
Purple loosestrife,45.2255,-76.0031
Purple loosestrife,45.2,-76.0435
Purple loosestrife,45.1668,-76.0647
Purple loosestrife,45.1264,-76.1299
Purple loosestrife,45.1255,-76.1587
Purple loosestrife,45.0936,-76.2409
Purple loosestrife,45.0179,-76.234
Purple loosestrife,44.9729,-76.2284
Purple loosestrife,44.9245,-76.2502
Purple loosestrife,44.8967,-76.291
Purple loosestrife,44.8776,-76.3446
Purple loosestrife,44.8677,-76.3949
Purple loosestrife,44.8632,-76.414
Purple loosestrife,44.8616,-76.4201
Purple loosestrife,44.8507,-76.4607
Purple loosestrife,44.8434,-76.4964
Purple loosestrife,44.8335,-76.5581
Purple loosestrife,44.8289,-76.5786
Purple loosestrife,44.8254,-76.5949
Purple loosestrife,44.7933,-76.7017
Purple loosestrife,44.783,-76.7223
Purple loosestrife,46.4317,-80.9201
Purple loosestrife,46.4028,-81.2367
Purple loosestrife,46.341,-80.8096
Purple loosestrife,46.2918,-81.7093
Purple loosestrife,46.2698,-80.8063
Purple loosestrife,46.2439,-80.8073
Purple loosestrife,45.7676,-79.3985
Purple loosestrife,45.0506,-79.2883
Purple loosestrife,44.638,-79.1763
Purple loosestrife,44.4953,-78.8376
Purple loosestrife,44.4616,-78.8214
Purple loosestrife,46.5315,-84.126
Purple loosestrife,46.4295,-84.0684
Purple loosestrife,46.3426,-83.898
Purple loosestrife,46.3377,-84.0536
Purple loosestrife,46.2852,-83.4073
Purple loosestrife,46.2725,-83.5791
Purple loosestrife,46.208,-82.6592
Purple loosestrife,46.2061,-82.2402
Purple loosestrife,46.202,-82.6975
Purple loosestrife,48.7386,-92.2595
Purple loosestrife,44.6568,-76.7571
Purple loosestrife,44.4786,-77.0433
Purple loosestrife,44.4595,-77.168
Purple loosestrife,44.768,-76.9615
Purple loosestrife,42.8365,-79.0973
Purple loosestrife,42.7084,-81.6179
Purple loosestrife,42.5656,-81.9539
Purple loosestrife,42.5631,-81.9295
Purple loosestrife,44.6535,-77.8868
Purple loosestrife,42.8637,-79.1063
Purple loosestrife,46.3176,-78.6958
Purple loosestrife,44.1835,-78.3327
Purple loosestrife,44.4888,-81.3144
Purple loosestrife,43.4661,-80.0555
Purple loosestrife,43.4544,-80.0471
Purple loosestrife,44.4106,-78.7619
Purple loosestrife,44.8418,-77.986
Purple loosestrife,44.3727,-77.7763
Purple loosestrife,44.2864,-77.3286
Purple loosestrife,44.0622,-77.537
Purple loosestrife,44.4989,-77.6175
Purple loosestrife,44.6535,-77.8868
Purple loosestrife,43.9318,-77.4941
Purple loosestrife,44.4322,-77.8834
Purple loosestrife,44.1889,-77.3861
Purple loosestrife,43.9423,-77.5058
Purple loosestrife,43.8503,-77.1623
Purple loosestrife,44.1463,-77.3118
Purple loosestrife,44.1653,-77.3488
Purple loosestrife,42.8429,-79.7592
Purple loosestrife,42.8616,-79.3842
Purple loosestrife,42.8413,-79.5499
Purple loosestrife,42.8721,-79.4231
Purple loosestrife,43.2231,-79.6185
Purple loosestrife,43.0581,-79.0991
Purple loosestrife,42.8938,-78.9217
Purple loosestrife,42.8885,-78.9267
Purple loosestrife,42.8683,-79.0082
Purple loosestrife,44.5285,-80.299
Purple loosestrife,43.7168,-81.6418
Purple loosestrife,43.724,-81.6456
Purple loosestrife,43.9598,-77.5277
Purple loosestrife,43.9109,-77.2878
Purple loosestrife,42.9775,-79.8901
Purple loosestrife,42.9729,-79.8767
Purple loosestrife,44.0129,-77.5287
Purple loosestrife,43.9554,-78.1709
Purple loosestrife,43.2447,-80.0651
Purple loosestrife,43.2447,-80.0651
Purple loosestrife,43.0736,-79.9572
Purple loosestrife,43.0643,-79.9315
Purple loosestrife,42.4213,-82.162
Purple loosestrife,42.2585,-83.0525
Purple loosestrife,42.254,-83.0487
Purple loosestrife,42.9778,-81.3826
Purple loosestrife,43.0864,-81.1474
Purple loosestrife,42.9846,-81.1766
Purple loosestrife,43.1517,-81.5657
Purple loosestrife,43.7346,-81.6767
Purple loosestrife,42.3242,-82.3156
Purple loosestrife,42.0459,-83.1024
Purple loosestrife,43.3638,-80.9716
Purple loosestrife,42.9074,-81.4251
Purple loosestrife,42.9829,-81.0454
Purple loosestrife,42.9298,-81.4375
Purple loosestrife,42.7226,-80.9487
Purple loosestrife,42.9443,-81.4069
Purple loosestrife,42.9578,-81.4291
Purple loosestrife,42.5876,-81.6398
Purple loosestrife,42.9231,-80.3175
Purple loosestrife,42.3025,-82.787
Purple loosestrife,42.285,-83.0279
Purple loosestrife,42.1798,-82.8054
Purple loosestrife,43.0593,-81.1842
Purple loosestrife,42.3074,-82.5142
Purple loosestrife,43.5214,-81.4454
Purple loosestrife,42.8656,-80.7919
Purple loosestrife,42.6966,-81.4358
Purple loosestrife,42.6893,-81.4504
Purple loosestrife,42.6784,-81.4699
Purple loosestrife,42.6666,-81.4918
Purple loosestrife,42.7301,-81.3713
Purple loosestrife,42.7026,-81.6813
Purple loosestrife,43.0277,-81.2308
Purple loosestrife,42.9405,-81.6594
Purple loosestrife,42.7448,-81.5339
Purple loosestrife,42.9796,-81.363
Purple loosestrife,42.9507,-81.3959
Purple loosestrife,42.6621,-81.2099
Purple loosestrife,42.5876,-81.6398
Purple loosestrife,43.1453,-81.5792
Purple loosestrife,42.801,-80.9474
Purple loosestrife,42.8531,-80.8397
Purple loosestrife,42.8271,-80.9352
Purple loosestrife,42.972,-81.1484
Purple loosestrife,42.9897,-81.303
Purple loosestrife,42.8199,-81.4404
Purple loosestrife,42.8092,-81.4219
Purple loosestrife,42.7896,-81.3558
Purple loosestrife,42.7489,-81.413
Purple loosestrife,42.7208,-81.4519
Purple loosestrife,42.6755,-81.5162
Purple loosestrife,42.89,-81.1935
Purple loosestrife,42.7872,-81.5098
Purple loosestrife,42.755,-81.4741
Purple loosestrife,42.7631,-81.473
Purple loosestrife,42.758,-81.4021
Purple loosestrife,43.1283,-81.5532
Purple loosestrife,43.1277,-81.6762
Purple loosestrife,42.6358,-81.5464
Purple loosestrife,42.9132,-81.6983
Purple loosestrife,42.8951,-81.7214
Purple loosestrife,42.8135,-81.1725
Purple loosestrife,42.7519,-81.3336
Purple loosestrife,42.7464,-81.3384
Purple loosestrife,42.741,-81.3531
Purple loosestrife,42.7102,-81.4115
Purple loosestrife,42.6764,-81.5162
Purple loosestrife,42.9587,-81.4279
Purple loosestrife,42.938,-81.4057
Purple loosestrife,42.9335,-81.424
Purple loosestrife,42.9174,-81.397
Purple loosestrife,42.8849,-81.4017
Purple loosestrife,42.8823,-81.3833
Purple loosestrife,42.8213,-81.3095
Purple loosestrife,42.9763,-81.2563
Purple loosestrife,42.8019,-80.9425
Purple loosestrife,42.9091,-81.0061
Purple loosestrife,42.8982,-80.9878
Purple loosestrife,42.8154,-80.9817
Purple loosestrife,42.2677,-82.449
Purple loosestrife,42.7797,-81.3704
Purple loosestrife,42.6764,-81.5162
Purple loosestrife,42.6465,-81.5599
Purple loosestrife,42.9406,-81.0429
Purple loosestrife,43.2181,-80.5925
Purple loosestrife,42.8017,-80.8202
Purple loosestrife,43.0104,-81.2982
Purple loosestrife,42.9597,-81.3886
Purple loosestrife,43.0421,-81.1989
Purple loosestrife,42.9797,-81.3434
Purple loosestrife,42.972,-81.1471
Purple loosestrife,42.9815,-81.3422
Purple loosestrife,43.159,-80.2989
Purple loosestrife,43.1609,-80.3099
Purple loosestrife,42.6728,-81.6968
Purple loosestrife,42.7174,-81.3969
Purple loosestrife,42.6349,-81.5525
Purple loosestrife,42.8954,-81.196
Purple loosestrife,43.0411,-81.2799
Purple loosestrife,42.6294,-81.561
Purple loosestrife,42.9578,-81.4291
Purple loosestrife,42.7631,-81.4742
Purple loosestrife,42.741,-81.3531
Purple loosestrife,42.5995,-81.8776
Purple loosestrife,42.7631,-81.4742
Purple loosestrife,41.8115,-82.8564
Purple loosestrife,42.6304,-81.5464
Purple loosestrife,42.2987,-82.6195
Purple loosestrife,43.7746,-79.9437
Purple loosestrife,43.7732,-79.9454
Purple loosestrife,43.7705,-79.9431
Purple loosestrife,43.7719,-79.945
Purple loosestrife,43.7705,-79.9412
Purple loosestrife,43.7728,-79.9455
Purple loosestrife,43.7724,-79.9456
Purple loosestrife,43.7715,-79.945
Purple loosestrife,43.7715,-79.9456
Purple loosestrife,43.771,-79.9443
Purple loosestrife,48.4304,-89.2176
Purple loosestrife,48.4304,-89.2176
Purple loosestrife,48.4304,-89.2176
Purple loosestrife,48.4304,-89.2176
Purple loosestrife,48.4304,-89.2176
Purple loosestrife,48.4304,-89.2176
Purple loosestrife,48.4304,-89.2176
Purple loosestrife,48.4304,-89.2176
Purple loosestrife,44.4822,-80.0726
Purple loosestrife,44.4901,-81.4041
Purple loosestrife,44.4842,-77.0504
Purple loosestrife,42.8461,-79.7733
Purple loosestrife,42.8454,-79.7742
Purple loosestrife,44.0379,-77.594
Purple loosestrife,46.5405,-84.266
Purple loosestrife,44.9881,-75.8565
Purple loosestrife,46.4998,-84.2986
Purple loosestrife,45.0117,-74.9948
Purple loosestrife,44.666,-76.6785
Purple loosestrife,45.1335,-75.718
Purple loosestrife,44.1945,-77.3955
Purple loosestrife,43.9545,-77.3475
Purple loosestrife,44.4023,-77.4703
Purple loosestrife,43.9358,-78.9897
Purple loosestrife,42.9087,-79.0787
Purple loosestrife,42.9086,-79.0792
Purple loosestrife,42.9618,-78.994
Purple loosestrife,42.9603,-78.9973
Purple loosestrife,42.9642,-79.022
Purple loosestrife,43.2316,-79.169
Purple loosestrife,42.9187,-78.9648
Purple loosestrife,42.9179,-78.9695
Purple loosestrife,46.3332,-84.0664
Purple loosestrife,43.2245,-81.9005
Purple loosestrife,44.4931,-77.6468
Purple loosestrife,44.0888,-79.46
Purple loosestrife,44.7392,-76.1416
Purple loosestrife,43.9921,-77.5183
Purple loosestrife,44.5514,-78.6765
Purple loosestrife,44.4914,-77.4687
Purple loosestrife,42.3026,-82.6158
Purple loosestrife,44.2172,-77.7739
Purple loosestrife,44.797,-76.179
Purple loosestrife,43.4028,-80.3675
Purple loosestrife,43.0202,-79.2856
Purple loosestrife,43.4842,-80.4413
Purple loosestrife,43.1675,-80.44
Purple loosestrife,44.797,-76.179
Purple loosestrife,45.1921,-75.6389
Purple loosestrife,44.9102,-76.2396
Purple loosestrife,44.9092,-76.2386
Purple loosestrife,44.9084,-76.2421
Purple loosestrife,45.2716,-75.7038
Purple loosestrife,44.7011,-79.8737
Purple loosestrife,44.5277,-78.3294
Purple loosestrife,44.5257,-78.3288
Purple loosestrife,44.0289,-77.5688
Purple loosestrife,44.0316,-77.5701
Purple loosestrife,44.1662,-77.6874
Purple loosestrife,44.1656,-77.687
Purple loosestrife,44.2114,-77.7744
Purple loosestrife,44.2127,-77.7749
Purple loosestrife,44.2308,-77.7094
Purple loosestrife,45.1628,-76.1501
Purple loosestrife,44.2517,-77.5671
Purple loosestrife,44.2518,-77.5652
Purple loosestrife,44.4444,-76.1947
Purple loosestrife,44.1117,-77.4675
Purple loosestrife,44.2271,-77.401
Purple loosestrife,44.1093,-77.4349
Purple loosestrife,44.0756,-77.3793
Purple loosestrife,44.1291,-77.1941
Purple loosestrife,45.5517,-77.0463
Purple loosestrife,45.6266,-76.8628
Purple loosestrife,45.0389,-75.9106
Purple loosestrife,45.0867,-74.6655
Purple loosestrife,44.4061,-77.6994
Purple loosestrife,44.2103,-77.3848
Purple loosestrife,43.9941,-77.5253
Purple loosestrife,43.9911,-77.5422
Purple loosestrife,44.2338,-78.1458
Purple loosestrife,44.7716,-75.5835
Purple loosestrife,44.6991,-75.5861
Purple loosestrife,44.8563,-75.5399
Purple loosestrife,44.2706,-77.5383
Purple loosestrife,44.5539,-78.6763
Purple loosestrife,44.5481,-78.676
Purple loosestrife,44.5759,-78.6845
Purple loosestrife,45.8341,-77.1365
Purple loosestrife,45.8171,-76.8933
Purple loosestrife,44.2075,-78.4461
Purple loosestrife,45.0482,-79.3377
Purple loosestrife,44.8905,-76.2926
Purple loosestrife,42.0227,-83.0098
Purple loosestrife,44.1561,-77.4356
Purple loosestrife,44.3915,-77.8449
Purple loosestrife,44.3883,-77.843
Purple loosestrife,44.7163,-76.9655
Purple loosestrife,44.969,-75.9228
Purple loosestrife,44.571,-77.2126
Purple loosestrife,44.5668,-77.2159
Purple loosestrife,45.1802,-76.3751
Purple loosestrife,45.1803,-76.3796
Purple loosestrife,45.4171,-76.0175
Purple loosestrife,45.418,-76.0154
Purple loosestrife,42.9542,-79.0945
Purple loosestrife,42.9548,-79.0934
Purple loosestrife,42.9179,-78.9697
Purple loosestrife,42.9567,-78.9905
Purple loosestrife,42.9517,-78.9946
Purple loosestrife,44.7465,-75.9857
Purple loosestrife,44.7292,-75.9988
Purple loosestrife,44.7362,-75.9941
Purple loosestrife,44.6154,-75.9842
Purple loosestrife,44.6176,-75.9813
Purple loosestrife,46.0307,-80.6257
Purple loosestrife,46.0997,-83.8916
Purple loosestrife,46.1007,-83.8936
Purple loosestrife,46.2453,-83.1557
Purple loosestrife,46.4265,-84.0868
Purple loosestrife,46.4965,-84.2837
Purple loosestrife,46.4984,-84.2976
Purple loosestrife,46.6733,-84.2691
Purple loosestrife,46.818,-84.3975
Purple loosestrife,46.4849,-84.0781
Purple loosestrife,46.3366,-84.0763
Purple loosestrife,46.3275,-84.0711
Purple loosestrife,49.145,-83.1063
Purple loosestrife,49.1547,-83.0886
Purple loosestrife,48.4867,-81.1617
Purple loosestrife,48.4876,-81.1606
Purple loosestrife,44.6832,-76.749
Purple loosestrife,44.6837,-76.7502
Purple loosestrife,44.4648,-78.612
Purple loosestrife,45.2289,-76.1391
Purple loosestrife,45.1811,-76.4568
Purple loosestrife,45.1814,-76.4562
Purple loosestrife,45.2519,-76.3652
Purple loosestrife,45.2509,-76.3651
Purple loosestrife,44.8784,-77.6231
Purple loosestrife,45.0327,-77.8978
Purple loosestrife,44.9868,-77.9726
Purple loosestrife,44.9925,-78.0083
Purple loosestrife,48.833,-91.5642
Purple loosestrife,48.8389,-91.5611
Purple loosestrife,49.8719,-91.4555
Purple loosestrife,50.093,-92.1624
Purple loosestrife,48.3556,-89.4785
Purple loosestrife,48.3515,-89.3605
Purple loosestrife,48.3421,-89.3566
Purple loosestrife,48.3421,-89.3566
Purple loosestrife,48.3421,-89.3566
Purple loosestrife,48.3421,-89.3566
Purple loosestrife,48.3421,-89.3566
Purple loosestrife,48.3421,-89.3566
Purple loosestrife,48.3421,-89.3566
Purple loosestrife,48.3421,-89.3566
Purple loosestrife,48.3416,-89.3588
Purple loosestrife,48.3416,-89.3588
Purple loosestrife,48.3416,-89.3588
Purple loosestrife,48.3416,-89.3588
Purple loosestrife,48.3416,-89.3588
Purple loosestrife,48.3416,-89.3588
Purple loosestrife,48.3416,-89.3588
Purple loosestrife,48.3416,-89.3588
Purple loosestrife,43.4216,-80.2676
Purple loosestrife,43.1397,-80.274
Purple loosestrife,43.2458,-80.3141
Purple loosestrife,43.2791,-80.2893
Purple loosestrife,43.6909,-80.0619
Purple loosestrife,43.9003,-80.2858
Purple loosestrife,43.1381,-80.2822
Purple loosestrife,42.894,-79.6325
Purple loosestrife,43.366,-80.334
Purple loosestrife,43.404,-80.3628
Purple loosestrife,43.534,-80.482
Purple loosestrife,43.4862,-80.4348
Purple loosestrife,43.8941,-80.3149
Purple loosestrife,43.4198,-80.3298
Purple loosestrife,43.6504,-80.3068
Purple loosestrife,45.1179,-75.9352
Purple loosestrife,45.1851,-75.9567
Purple loosestrife,45.1388,-76.2663
Purple loosestrife,45.0693,-76.2958
Purple loosestrife,44.94,-76.3124
Purple loosestrife,44.9316,-76.3022
Purple loosestrife,44.9316,-76.3022
Purple loosestrife,44.9064,-76.2722
Purple loosestrife,44.8947,-76.2952
Purple loosestrife,44.8073,-76.6448
Purple loosestrife,44.7572,-76.7935
Purple loosestrife,44.6486,-77.1218
Purple loosestrife,43.3851,-80.3308
Purple loosestrife,43.2801,-80.2937
Purple loosestrife,43.6409,-80.4271
Purple loosestrife,43.3694,-80.3344
Purple loosestrife,43.503,-80.4898
Purple loosestrife,43.4818,-80.4803
Purple loosestrife,43.9404,-80.4567
Purple loosestrife,43.1353,-80.272
Purple loosestrife,43.3687,-80.3348
Purple loosestrife,43.3596,-80.336
Purple loosestrife,43.5383,-80.4934
Purple loosestrife,43.5671,-80.2711
Purple loosestrife,43.38,-80.379
Purple loosestrife,43.4814,-80.4979
Purple loosestrife,43.4034,-80.4078
Purple loosestrife,44.7739,-76.0186
Purple loosestrife,44.3541,-79.8929
Purple loosestrife,44.555,-80.9386
Purple loosestrife,42.191,-83.088
Purple loosestrife,43.7208,-79.3378
Purple loosestrife,43.3697,-80.084
Purple loosestrife,43.5883,-79.5115
Purple loosestrife,43.6256,-79.3317
Purple loosestrife,43.8158,-79.0973
Purple loosestrife,43.3487,-80.1035
Purple loosestrife,44.5198,-80.2514
